Sub,Block,Obj,AE,SR
25,1,21,0.151851852,0.009259259
25,1,106,0.674074074,0.815740741
25,1,14,0.37037037,0.186111111
25,1,23,0.325925926,0.025925926
25,1,12,0.748148148,0.805555556
25,1,142,0.193518519,0.059259259
25,1,15,0.496296296,0.059259259
25,1,136,0.726851852,0.846296296
25,1,61,0.857407407,0.927777778
25,1,128,0.255555556,0.231481481
25,1,18,0.138888889,0.072222222
25,1,111,0.542592593,0.667592593
25,1,138,0.201851852,0.060185185
25,1,93,0.176851852,0.744444444
25,1,143,0.417592593,0.123148148
25,1,146,0.356481481,0.337037037
25,1,140,0.612037037,0.8
25,1,129,0.830555556,0.92037037
25,1,132,0.314814815,0.163888889
25,1,135,0.575925926,0.05
25,1,89,0.197222222,0.044444444
25,1,60,0.823148148,0.792592593
25,1,31,0.901851852,0.771296296
25,1,99,0.600925926,0.897222222
25,1,115,0.10462963,0.061111111
25,1,45,0.797222222,0.97962963
25,1,74,0.05462963,0.043518519
25,1,73,0.063888889,0.018518519
25,1,119,0.598148148,0.043518519
25,1,7,0.257407407,0
25,1,101,0.669444444,0.50462963
25,1,24,0.710185185,0.690740741
25,1,10,0.173148148,0.094444444
25,1,141,0.136111111,0.82962963
25,1,107,0.728703704,0.880555556
25,1,109,0.593518519,0.187962963
25,1,134,0.099074074,0.077777778
25,1,37,0.222222222,0
25,1,147,0.066666667,0.040740741
25,1,87,0.347222222,0.181481481
25,1,76,0.103703704,0.875
25,1,8,0.668518519,0.836111111
25,1,47,0.735185185,0.851851852
25,1,62,0.192592593,0.069444444
25,1,100,0.202777778,0.042592593
25,1,97,0.160185185,0.138888889
25,1,4,0.67037037,0.739814815
25,1,110,0.068518519,0.1
25,1,68,0.723148148,0.846296296
25,1,131,0.941666667,0.87962963
25,1,114,0.249074074,0.091666667
25,1,30,0.177777778,0.09537037
25,2,11,0.073148148,0.044444444
25,2,32,0.647222222,0.660185185
25,2,123,0.609259259,0.637962963
25,2,36,0.784259259,0.875
25,2,28,0.605555556,0.662037037
25,2,101,0.559259259,0.146296296
25,2,141,0.677777778,0.852777778
25,2,136,0.692592593,0.757407407
25,2,40,0.263888889,0.034259259
25,2,35,0.640740741,0.893518519
25,2,5,0.750925926,0.586111111
25,2,65,0.750925926,0.974074074
25,2,81,0.200925926,0.040740741
25,2,15,0.110185185,0.02037037
25,2,64,0.728703704,0.749074074
25,2,29,0.199074074,0.892592593
25,2,30,0.047222222,0.032407407
25,2,103,0.062037037,0.02037037
25,2,135,0.583333333,0.17962963
25,2,126,0.674074074,0.702777778
26,1,30,0.275,0.511111111
26,1,114,0.165740741,0.059259259
26,1,131,0.3,0.530555556
26,1,68,0.150925926,0.165740741
26,1,110,0.50462963,0.214814815
26,1,4,0.324074074,0.250925926
26,1,97,0.203703704,0.215740741
26,1,100,0.191666667,0.335185185
26,1,62,0.253703704,0.490740741
26,1,47,0.097222222,0.501851852
26,1,8,0.532407407,0.592592593
26,1,76,0.5,0.492592593
26,1,87,0.422222222,0.290740741
26,1,147,0.540740741,0.512962963
26,1,37,0.417592593,0.214814815
26,1,134,0.56851851900000006,0.590740741
26,1,109,0.275925926,0.186111111
26,1,107,0.548148148,0.32962963
26,1,141,0.493518519,0.448148148
26,1,10,0.381481481,0.225
26,1,24,0.291666667,0.501851852
26,1,101,0.565740741,0.365740741
26,1,7,0.498148148,0.555555556
26,1,119,0.283333333,0.321296296
26,1,73,0.349074074,0.155555556
26,1,74,0.367592593,0.350925926
26,1,45,0.505555556,0.27962963
26,1,115,0.362962963,0.324074074
26,1,99,0.440740741,0.328703704
26,1,31,0.186111111,0.126851852
26,1,60,0.300925926,0.082407407
26,1,89,0.263888889,0.087037037
26,1,135,0.555555556,0.510185185
26,1,132,0.510185185,0.410185185
26,1,129,0.488888889,0.377777778
26,1,140,0.465740741,0.444444444
26,1,146,0.519444444,0.473148148
26,1,143,0.521296296,0.472222222
26,1,93,0.54537037,0.453703704
26,1,138,0.616666667,0.55462963
26,1,111,0.434259259,0.310185185
26,1,18,0.55462963,0.194444444
26,1,128,0.524074074,0.272222222
26,1,61,0.42037037,0.382407407
26,1,136,0.336111111,0.47962963
26,1,15,0.56851851900000006,0.713888889
26,1,142,0.583333333,0.465740741
26,1,12,0.547222222,0.474074074
26,1,23,0.318518519,0.344444444
26,1,14,0.108333333,0.436111111
26,1,106,0.510185185,0.549074074
26,1,21,0.223148148,0.090740741
26,1,35,0.283333333,0.540740741
26,1,113,0.268518519,0.376851852
26,1,125,0.52962963,0.441666667
26,1,83,0.439814815,0.489814815
26,1,103,0.242592593,0.524074074
26,1,34,0.337037037,0.590740741
26,1,72,0.328703704,0.281481481
26,1,69,0.475,0.313888889
26,1,51,0.480555556,0.512037037
26,1,71,0.285185185,0.488888889
26,1,67,0.192592593,0.30462963
26,1,40,0.183333333,0.199074074
26,1,90,0.126851852,0.661111111
26,1,3,0.207407407,0.299074074
26,1,130,0.186111111,0.362037037
26,1,57,0.397222222,0.42962963
26,1,79,0.035185185,0.187037037
26,1,19,0.112037037,0.183333333
26,1,144,0.432407407,0.584259259
26,1,1,0.564814815,0.628703704
26,1,66,0.333333333,0.612037037
26,1,80,0.068518519,0.162037037
26,1,56,0.192592593,0.148148148
26,1,92,0.180555556,0.17037037
26,1,117,0.448148148,0.225
26,1,105,0.262037037,0.175925926
26,1,81,0.20462963,0.262037037
26,1,9,0.352777778,0.177777778
26,1,59,0.347222222,0.24537037
26,1,86,0.462037037,0.488888889
26,1,20,0.465740741,0.482407407
26,1,116,0.267592593,0.491666667
26,1,139,0.563888889,0.503703704
26,1,43,0.537962963,0.225
26,1,25,0.334259259,0.340740741
26,1,5,0.45462963,0.253703704
26,1,65,0.50462963,0.282407407
26,1,98,0.29537037,0.149074074
26,1,17,0.342592593,0.298148148
26,1,33,0.591666667,0.484259259
26,1,148,0.602777778,0.500925926
26,1,77,0.337037037,0.536111111
26,1,123,0.501851852,0.486111111
26,1,32,0.492592593,0.480555556
26,1,50,0.503703704,0.490740741
26,1,124,0.49537037,0.47037037
26,1,122,0.492592593,0.45462963
26,1,118,0.425925926,0.492592593
26,1,2,0.605555556,0.412037037
26,1,26,0.537962963,0.551851852
26,1,133,0.482407407,0.212962963
26,1,75,0.356481481,0.69351851900000006
26,1,41,0.340740741,0.34537037
26,1,94,0.353703704,0.498148148
26,1,49,0.493518519,0.494444444
26,1,102,0.24537037,0.128703704
26,1,85,0.248148148,0.444444444
26,1,63,0.452777778,0.340740741
26,1,108,0.434259259,0.185185185
26,1,38,0.622222222,0.597222222
26,1,121,0.066666667,0.494444444
26,1,120,0.091666667,0.502777778
26,1,70,0.150925926,0.60462963
26,1,22,0.462037037,0.330555556
26,1,91,0.508333333,0.52037037
26,1,6,0.342592593,0.247222222
26,1,28,0.5,0.489814815
26,1,104,0.184259259,0.198148148
26,1,13,0.296296296,0.355555556
26,1,55,0.475,0.499074074
26,1,64,0.303703704,0.3
26,1,96,0.485185185,0.398148148
26,1,127,0.113888889,0.415740741
26,1,78,0.461111111,0.485185185
26,1,126,0.516666667,0.497222222
26,1,112,0.416666667,0.502777778
26,1,58,0.212962963,0.487037037
26,1,48,0.484259259,0.523148148
26,1,39,0.310185185,0.548148148
26,1,27,0.331481481,0.398148148
26,1,42,0.32037037,0.376851852
26,1,88,0.362037037,0.469444444
26,1,145,0.786111111,0.419444444
26,1,53,0.325925926,0.501851852
26,1,95,0.483333333,0.722222222
26,1,46,0.480555556,0.758333333
26,1,82,0.457407407,0.274074074
26,1,29,0.322222222,0.260185185
26,1,54,0.400925926,0.493518519
26,1,36,0.121296296,0.375925926
26,1,137,0.551851852,0.435185185
26,1,16,0.359259259,0.548148148
26,1,84,0.32037037,0.237037037
26,1,11,0.486111111,0.523148148
26,1,52,0.275925926,0.456481481
26,1,44,0.193518519,0.206481481
26,2,126,0.60462963,0.397222222
26,2,135,0.623148148,0.518518519
26,2,103,0.227777778,0.247222222
26,2,30,0.603703704,0.430555556
26,2,29,0.044444444,0.007407407
26,2,64,0.149074074,0.173148148
26,2,15,0.737962963,0.634259259
26,2,81,0.200925926,0.253703704
26,2,65,0.344444444,0.350925926
26,2,5,0.574074074,0.535185185
26,2,35,0.471296296,0.362037037
26,2,40,0.062037037,0.015740741
26,2,136,0.167592593,0.24537037
26,2,141,0.501851852,0.315740741
26,2,101,0.506481481,0.428703704
26,2,28,0.503703704,0.349074074
26,2,36,0.419444444,0.437962963
26,2,123,0.409259259,0.431481481
26,2,32,0.567592593,0.539814815
26,2,11,0.378703704,0.439814815
27,1,30,0.492592593,0.702777778
27,1,114,0.249074074,0.111111111
27,1,131,0.293518519,0.656481481
27,1,68,0.55462963,0.284259259
27,1,110,0.256481481,0.10462963
27,1,4,0.537037037,0.690740741
27,1,97,0.194444444,0.098148148
27,1,100,0.564814815,0.55462963
27,1,62,0.573148148,0.823148148
27,1,47,0.589814815,0.809259259
27,1,8,0.666666667,0.572222222
27,1,76,0.223148148,0.031481481
27,1,87,0.438888889,0.122222222
27,1,147,0.500925926,0.694444444
27,1,37,0.530555556,0.737962963
27,1,134,0.17962963,0.521296296
27,1,109,0.56851851900000006,0.037962963
27,1,107,0.578703704,0.691666667
27,1,141,0.713888889,0.725925926
27,1,10,0.437962963,0.548148148
27,1,24,0.221296296,0.682407407
27,1,101,0.751851852,0.715740741
27,1,7,0.137962963,0.025925926
27,1,119,0.848148148,0.869444444
27,1,73,0.79537037,0.717592593
27,1,74,0.390740741,0.050925926
27,1,45,0.462962963,0.79537037
27,1,115,0.086111111,0.072222222
27,1,99,0.785185185,0.411111111
27,1,31,0.56851851900000006,0.923148148
27,1,60,0.047222222,0.012962963
27,1,89,0.244444444,0.135185185
27,1,135,0.234259259,0.176851852
27,1,132,0.7,0.846296296
27,1,129,0.708333333,0.866666667
27,1,140,0.671296296,0.867592593
27,1,146,0.637037037,0.122222222
27,1,143,0.530555556,0.763888889
27,1,93,0.397222222,0.14537037
27,1,138,0.616666667,0.837037037
27,1,111,0.274074074,0.17962963
27,1,18,0.613888889,0.169444444
27,1,128,0.54537037,0.084259259
27,1,61,0.530555556,0.188888889
27,1,136,0.466666667,0.822222222
27,1,15,0.157407407,0.763888889
27,1,142,0.303703704,0.197222222
27,1,12,0.312962963,0.822222222
27,1,23,0.412037037,0.12037037
27,1,14,0.776851852,0.719444444
27,1,106,0.219444444,0.448148148
27,1,21,0.336111111,0.15462963
27,1,35,0.166666667,0.122222222
27,1,113,0.493518519,0.636111111
27,1,125,0.664814815,0.80462963
27,1,83,0.190740741,0.023148148
27,1,103,0.480555556,0.030555556
27,1,34,0.513888889,0.624074074
27,1,72,0.621296296,0.580555556
27,1,69,0.252777778,0.085185185
27,1,51,0.526851852,0.564814815
27,1,71,0.337037037,0.266666667
27,1,67,0.207407407,0.258333333
27,1,40,0.584259259,0.223148148
27,1,90,0.376851852,0.205555556
27,1,3,0.410185185,0.2
27,1,130,0.662037037,0.688888889
27,1,57,0.300925926,0.176851852
27,1,79,0.62037037,0.167592593
27,1,19,0.791666667,0.77962963
27,1,144,0.40462963,0.153703704
27,1,1,0.155555556,0.115740741
27,1,66,0.512962963,0.755555556
27,1,80,0.535185185,0.119444444
27,1,56,0.231481481,0.127777778
27,1,92,0.453703704,0.111111111
27,1,117,0.617592593,0.716666667
27,1,105,0.418518519,0.867592593
27,1,81,0.56851851900000006,0.277777778
27,1,9,0.444444444,0.703703704
27,1,59,0.382407407,0.622222222
27,1,86,0.710185185,0.819444444
27,1,20,0.514814815,0.125
27,1,116,0.265740741,0.775
27,1,139,0.206481481,0.514814815
27,1,43,0.310185185,0.140740741
27,1,25,0.521296296,0.798148148
27,1,5,0.72962963,0.834259259
27,1,65,0.387962963,0.05462963
27,1,98,0.250925926,0.033333333
27,1,17,0.621296296,0.459259259
27,1,33,0.610185185,0.872222222
27,1,148,0.651851852,0.605555556
27,1,77,0.334259259,0.084259259
27,1,123,0.567592593,0.271296296
27,1,32,0.578703704,0.248148148
27,1,50,0.323148148,0.14537037
27,1,124,0.64537037,0.807407407
27,1,122,0.525,0.673148148
27,1,118,0.280555556,0.19537037
27,1,2,0.540740741,0.122222222
27,1,26,0.332407407,0.837962963
27,1,133,0.612037037,0.509259259
27,1,75,0.180555556,0.584259259
27,1,41,0.762037037,0.82037037
27,1,94,0.440740741,0.066666667
27,1,49,0.814814815,0.710185185
27,1,102,0.347222222,0.519444444
27,1,85,0.477777778,0.111111111
27,1,63,0.555555556,0.055555556
27,1,108,0.52037037,0.099074074
27,1,38,0.669444444,0.187962963
27,1,121,0.682407407,0.841666667
27,1,120,0.711111111,0.860185185
27,1,70,0.561111111,0.367592593
27,1,22,0.584259259,0.076851852
27,1,91,0.737037037,0.444444444
27,1,6,0.244444444,0.493518519
27,1,28,0.689814815,0.687037037
27,1,104,0.291666667,0.475925926
27,1,13,0.699074074,0.759259259
27,1,55,0.309259259,0.263888889
27,1,64,0.675925926,0.532407407
27,1,96,0.435185185,0.274074074
27,1,127,0.67962963,0.764814815
27,1,78,0.187962963,0.157407407
27,1,126,0.646296296,0.311111111
27,1,112,0.475925926,0.156481481
27,1,58,0.292592593,0.176851852
27,1,48,0.409259259,0.158333333
27,1,39,0.74537037,0.642592593
27,1,27,0.635185185,0.667592593
27,1,42,0.680555556,0.64537037
27,1,88,0.385185185,0.774074074
27,1,145,0.22962963,0.115740741
27,1,53,0.193518519,0.123148148
27,1,95,0.591666667,0.142592593
27,1,46,0.59537037,0.528703704
27,1,82,0.608333333,0.147222222
27,1,29,0.198148148,0.774074074
27,1,54,0.298148148,0.136111111
27,1,36,0.738888889,0.781481481
27,1,137,0.17962963,0.481481481
27,1,16,0.484259259,0.082407407
27,1,84,0.419444444,0.063888889
27,1,11,0.325,0.501851852
27,1,52,0.597222222,0.622222222
27,1,44,0.221296296,0.125925926
27,2,126,0.724074074,0.743518519
27,2,135,0.162037037,0.084259259
27,2,103,0.512962963,0.40462963
27,2,30,0.684259259,0.712962963
27,2,29,0.723148148,0.813888889
27,2,64,0.757407407,0.612037037
27,2,15,0.127777778,0.74537037
27,2,81,0.468518519,0.235185185
27,2,65,0.610185185,0.074074074
27,2,5,0.75462963,0.893518519
27,2,35,0.108333333,0.05462963
27,2,40,0.812962963,0.139814815
27,2,136,0.256481481,0.480555556
27,2,141,0.613888889,0.633333333
27,2,101,0.709259259,0.762037037
27,2,28,0.798148148,0.764814815
27,2,36,0.941666667,0.888888889
27,2,123,0.508333333,0.489814815
27,2,32,0.066666667,0.056481481
27,2,11,0.150925926,0.455555556
28,1,19,0.617592593,0.151851852
28,1,75,0.633333333,0.426851852
28,1,94,0.942592593,0.797222222
28,1,81,0.942592593,0.775925926
28,1,62,0.636111111,0.581481481
28,1,99,0.625,0.328703704
28,1,38,0.428703704,0.085185185
28,1,108,0.647222222,0.537037037
28,1,116,0.980555556,0.602777778
28,1,52,0.764814815,0.878703704
28,1,15,0.85462963,0.409259259
28,1,34,0.366666667,0.07962963
28,1,114,0.614814815,0.546296296
28,1,90,0.494444444,0.021296296
28,1,109,0.437962963,0.673148148
28,1,118,0.569444444,0.435185185
28,1,79,0.632407407,0.56851851900000006
28,1,9,0.736111111,0.683333333
28,1,115,0.602777778,0.175925926
28,1,41,0.563888889,0.065740741
28,1,55,0.337962963,0.616666667
28,1,91,0.716666667,0.675
28,1,117,0.756481481,0.725
28,1,40,1,1
28,1,37,0.97037037,0.751851852
28,1,92,0.32037037,9.25926e-4
28,1,18,0.22037037,0.527777778
28,1,7,0.533333333,0.323148148
28,1,44,0.557407407,1
28,1,88,0.618518519,0.546296296
28,1,12,0.918518519,0.701851852
28,1,68,0.87962963,1
28,1,77,0.091666667,0.116666667
28,1,61,0.667592593,0.391666667
28,1,47,0.536111111,0.224074074
28,1,13,0.652777778,0.131481481
28,1,4,0.593518519,0.357407407
28,1,25,0.701851852,0.544444444
28,1,147,0.673148148,0.172222222
28,1,98,0.248148148,0.362037037
28,1,76,0.612037037,0.744444444
28,1,84,0.635185185,0.77962963
28,1,71,0.827777778,0.196296296
28,1,96,0.49537037,0.012962963
28,1,21,0.323148148,0.54537037
28,1,104,0.256481481,0.076851852
28,1,56,0.553703704,0.205555556
28,1,124,0.887037037,0.212962963
28,1,1,0.702777778,0.760185185
28,1,6,0.635185185,0.932407407
28,1,74,0.438888889,0.176851852
28,1,137,0.727777778,0.699074074
28,1,113,0.300925926,0.080555556
28,1,107,0.769444444,0.225925926
28,1,144,0.534259259,9.25926e-4
28,1,130,0.55,0.872222222
28,1,120,0.647222222,0.97037037
28,1,121,0.609259259,0.948148148
28,1,54,0.430555556,0.15
28,1,143,0.066666667,9.25926e-4
28,1,28,0.617592593,0.384259259
28,1,20,0.715740741,0.12962963
28,1,5,0.689814815,0.240740741
28,1,78,0.344444444,0.108333333
28,1,23,0.593518519,0.221296296
28,1,146,0.300925926,0.548148148
28,1,65,0.990740741,0.852777778
28,1,67,0.322222222,0.319444444
28,1,46,1,0.862037037
28,1,106,0.875,1
28,1,50,0.582407407,0.286111111
28,1,8,0.721296296,0.094444444
28,1,53,0.221296296,0.331481481
28,1,140,0.65462963,0.64537037
28,1,29,0.827777778,0.37962963
28,1,111,0.150925926,0.567592593
28,1,30,0.994444444,0.749074074
28,1,49,0.75462963,0.632407407
28,1,95,0.65,0.07962963
28,1,131,0.552777778,0.548148148
28,1,135,0.632407407,0.561111111
28,1,72,0.427777778,0.007407407
28,1,73,0.589814815,0.074074074
28,1,82,0.401851852,0.658333333
28,1,83,0.537037037,0.815740741
28,1,57,0.788888889,1
28,1,128,0.62962963,0.130555556
28,1,2,0.614814815,0.033333333
28,1,123,0.234259259,0.02962963
28,1,136,0.540740741,0.689814815
28,1,66,0.09537037,0.938888889
28,1,132,0.336111111,0.7
28,1,86,0.699074074,0.265740741
28,1,148,0.890740741,0.022222222
28,1,119,0.527777778,0.560185185
28,1,105,0.660185185,0.010185185
28,1,14,0.424074074,0.086111111
28,1,39,0.721296296,0.77037037
28,1,17,0.284259259,0.025925926
28,1,127,0.160185185,0.041666667
28,1,59,0.367592593,0.327777778
28,1,51,0.496296296,0.243518519
28,1,35,0.716666667,0.588888889
28,1,93,0.599074074,0.044444444
28,1,31,0.540740741,0.647222222
28,1,27,0.734259259,0.585185185
28,1,80,0.913888889,0.12037037
28,1,110,0.77962963,0.39537037
28,1,139,0.324074074,0.611111111
28,1,60,0.774074074,1
28,1,69,0.523148148,0.508333333
28,1,48,0.699074074,0.566666667
28,1,141,0.55648148099999994,0.436111111
28,1,129,0.676851852,0.260185185
28,1,145,0.149074074,0.128703704
28,1,101,0.535185185,0.205555556
28,1,63,0.30462963,0.352777778
28,1,87,0.608333333,0.011111111
28,1,102,0.308333333,0.049074074
28,1,85,0.389814815,9.25926e-4
28,1,16,0.605555556,0.910185185
28,1,89,0.302777778,9.25926e-4
28,1,10,0.551851852,0.116666667
28,1,36,0.540740741,0.219444444
28,1,133,0.247222222,0.616666667
28,1,45,0.583333333,0.360185185
28,1,22,0.233333333,0.068518519
28,1,100,0.62037037,0.262037037
28,1,43,0.79537037,0.910185185
28,1,58,0.531481481,0.040740741
28,1,103,0.159259259,0.015740741
28,1,32,0.023148148,0.077777778
28,1,64,0.807407407,0.522222222
28,1,97,0.222222222,0.240740741
28,1,134,0.402777778,0.539814815
28,1,125,0.416666667,0.225925926
28,1,70,0.593518519,0.578703704
28,1,11,0.217592593,0.241666667
28,1,142,0.04537037,0.267592593
28,1,26,0.537962963,0.639814815
28,1,33,0.572222222,0.375
28,1,138,0.87962963,0.687037037
28,1,122,0.705555556,0.144444444
28,1,112,0.989814815,0.530555556
28,1,126,0.940740741,0.40462963
28,1,24,0.601851852,0.522222222
28,1,3,0.399074074,0.344444444
28,1,42,0.521296296,0.480555556
28,2,81,0.917592593,0.909259259
28,2,5,0.767592593,0.131481481
28,2,30,0.961111111,0.990740741
28,2,28,0.778703704,0.549074074
28,2,11,0.427777778,0.280555556
28,2,35,0.636111111,0.637037037
28,2,123,0.09537037,0.026851852
28,2,136,0.587037037,0.760185185
28,2,126,0.886111111,0.117592593
28,2,40,1,0.95462963
28,2,29,0.857407407,0.114814815
28,2,36,0.742592593,0.107407407
28,2,64,0.937962963,0.748148148
28,2,101,0.655555556,0.069444444
28,2,15,0.877777778,0.160185185
28,2,103,0.14537037,9.25926e-4
28,2,32,9.25926e-4,0.038888889
28,2,65,0.884259259,0.861111111
28,2,135,0.925925926,0.915740741
28,2,141,0.242592593,0.222222222
29,1,129,0.587962963,0.940740741
29,1,47,0.523148148,0.609259259
29,1,60,0.512962963,0.724074074
29,1,82,0.251851852,0.086111111
29,1,133,0.514814815,0.663888889
29,1,138,0.663888889,0.719444444
29,1,26,0.348148148,0.213888889
29,1,53,0.300925926,0
29,1,97,0.112962963,0.397222222
29,1,146,0,0.275
29,1,76,0.59537037,0.074074074
29,1,109,0.706481481,0.380555556
29,1,123,0.442592593,0.496296296
29,1,51,0.310185185,0.55462963
29,1,131,0.717592593,0.598148148
29,1,8,0.813888889,0.010185185
29,1,27,0.182407407,0.533333333
29,1,41,0.552777778,0.415740741
29,1,15,0.42962963,0.409259259
29,1,79,0.25462963,0.27962963
29,1,45,0.873148148,0.8
29,1,43,0.373148148,0
29,1,104,0.300925926,0.147222222
29,1,21,0.162962963,0
29,1,59,0.450925926,0.480555556
29,1,73,0.312962963,0
29,1,96,0.280555556,0.599074074
29,1,122,0.586111111,0.515740741
29,1,55,0.37037037,0
29,1,148,0.553703704,0.567592593
29,1,77,0.44537037,0.752777778
29,1,18,0.196296296,0.439814815
29,1,14,0.078703704,0
29,1,127,0.151851852,0.701851852
29,1,38,0.183333333,0.441666667
29,1,134,0.426851852,0.62037037
29,1,145,0.62962963,0.938888889
29,1,90,0.52962963,0.322222222
29,1,44,0.441666667,0.625
29,1,50,0.209259259,0
29,1,57,0.72037037,0.265740741
29,1,49,0.316666667,0.541666667
29,1,106,0.513888889,0.348148148
29,1,140,0.324074074,0.322222222
29,1,120,0.566666667,0.694444444
29,1,52,0.537962963,0.514814815
29,1,61,0.678703704,0.203703704
29,1,70,0.243518519,0
29,1,121,0.602777778,0.575925926
29,1,63,0.56851851900000006,0
29,1,95,0.723148148,0.780555556
29,1,80,0.549074074,0.493518519
29,1,100,0.523148148,0.101851852
29,1,64,0.428703704,0.530555556
29,1,135,0.322222222,0
29,1,16,0.324074074,0.012962963
29,1,46,0.408333333,0
29,1,132,0.146296296,0.315740741
29,1,141,0.378703704,0.131481481
29,1,54,0.446296296,0.418518519
29,1,17,0.369444444,0.375
29,1,67,0.343518519,0.215740741
29,1,113,0.671296296,0.25462963
29,1,24,0.536111111,0.869444444
29,1,119,0.675925926,0.42037037
29,1,84,0.435185185,0
29,1,39,0.542592593,0
29,1,83,0.348148148,0.233333333
29,1,58,0.406481481,0
29,1,37,0.257407407,0
29,1,5,0.687962963,0.585185185
29,1,93,0.527777778,0.125
29,1,4,0.612962963,0.092592593
29,1,31,0.711111111,0.161111111
29,1,7,0.565740741,0
29,1,139,0.381481481,0.474074074
29,1,19,0.478703704,0.281481481
29,1,66,0.489814815,0.669444444
29,1,89,0.537037037,0.522222222
29,1,29,0.577777778,0.999074074
29,1,110,0.578703704,0.305555556
29,1,86,0.689814815,0.696296296
29,1,103,0.244444444,0.391666667
29,1,42,0.42962963,0.215740741
29,1,30,0.542592593,0.094444444
29,1,35,0.45,0.249074074
29,1,91,0.865740741,0.855555556
29,1,56,0.614814815,0.125
29,1,12,0.584259259,0.087962963
29,1,94,0.531481481,0.558333333
29,1,147,0.288888889,0.032407407
29,1,99,0.444444444,0.187037037
29,1,108,0.530555556,0.135185185
29,1,48,0.660185185,0.57037037
29,1,102,0.496296296,0.446296296
29,1,87,0.149074074,0.232407407
29,1,40,0.467592593,0
29,1,128,0.565740741,0.573148148
29,1,69,0.433333333,0.472222222
29,1,1,0.535185185,0.575925926
29,1,118,0.233333333,0.203703704
29,1,107,0.558333333,0
29,1,23,0.241666667,0
29,1,25,0.618518519,0.064814815
29,1,92,0.273148148,0.847222222
29,1,142,0.494444444,0.608333333
29,1,88,0.531481481,0.52962963
29,1,124,0.592592593,0.580555556
29,1,72,0.403703704,0.088888889
29,1,33,0.328703704,0.762962963
29,1,130,0.102777778,0.335185185
29,1,98,0.401851852,0.173148148
29,1,117,0.882407407,0.648148148
29,1,143,0.07962963,0.451851852
29,1,11,0.577777778,0.356481481
29,1,71,0.503703704,0.156481481
29,1,2,0.558333333,0.014814815
29,1,28,0.606481481,0.482407407
29,1,112,0.65462963,0
29,1,20,0.641666667,0.567592593
29,1,65,0.699074074,0.907407407
29,1,144,0.169444444,0.043518519
29,1,74,0.667592593,0.007407407
29,1,137,0.608333333,0.538888889
29,1,36,0.634259259,0.435185185
29,1,22,0.421296296,0.628703704
29,1,75,0.280555556,0.583333333
29,1,10,0.176851852,0.188888889
29,1,105,0.314814815,0.464814815
29,1,125,0.656481481,0.523148148
29,1,3,0.336111111,0
29,1,115,0.460185185,0.498148148
29,1,62,0.301851852,0.192592593
29,1,68,0.580555556,0.267592593
29,1,136,0.355555556,0.611111111
29,1,34,0.319444444,0.234259259
29,1,9,0.598148148,0.371296296
29,1,81,0.668518519,0.560185185
29,1,85,0.341666667,0.27037037
29,1,6,0.55,0.115740741
29,1,126,0.724074074,0.330555556
29,1,116,0.539814815,0.5
29,1,111,0.77037037,0.076851852
29,1,114,0.455555556,0
29,1,78,0.20462963,0
29,1,13,0.580555556,0.484259259
29,1,32,0.610185185,0.225
29,1,101,0.8,0.735185185
29,2,123,0.513888889,0.52962963
29,2,65,0.662962963,0.843518519
29,2,5,0.574074074,0.574074074
29,2,30,0.532407407,0.15462963
29,2,35,0.567592593,0.085185185
29,2,136,0.232407407,0.660185185
29,2,103,0.181481481,0.530555556
29,2,29,0.567592593,0.999074074
29,2,64,0.512037037,0.560185185
29,2,15,0.141666667,0.312037037
29,2,36,0.502777778,0.169444444
29,2,101,0.726851852,0.52037037
29,2,40,0.158333333,0.003703704
29,2,28,0.540740741,0.633333333
29,2,81,0.60462963,0.549074074
29,2,141,0.200925926,0
29,2,11,0.492592593,0
29,2,126,0.576851852,0.267592593
29,2,32,0.721296296,0.012962963
29,2,135,0.1,0.019444444
30,1,101,0.587037037,0.573148148
30,1,32,9.25926e-4,0.064814815
30,1,13,0.77037037,0.3
30,1,78,9.25926e-4,9.25926e-4
30,1,114,0.607407407,0.191666667
30,1,111,0.575925926,0.502777778
30,1,116,0.162037037,0.55462963
30,1,126,0.402777778,0.597222222
30,1,6,0.002777778,9.25926e-4
30,1,85,0.074074074,9.25926e-4
30,1,81,0.771296296,0.125925926
30,1,9,0.912037037,0.338888889
30,1,34,0.587962963,0.237962963
30,1,136,0.225925926,0.551851852
30,1,68,0.177777778,0.075
30,1,62,0.750925926,0.115740741
30,1,115,9.25926e-4,0.012962963
30,1,3,0.262037037,9.25926e-4
30,1,125,0.748148148,0.75
30,1,105,9.25926e-4,0.023148148
30,1,10,9.25926e-4,9.25926e-4
30,1,75,0.462962963,0.117592593
30,1,22,0.337962963,9.25926e-4
30,1,36,0.615740741,9.25926e-4
30,1,137,9.25926e-4,0.237962963
30,1,74,0.70462963,9.25926e-4
30,1,144,0.937037037,0.782407407
30,1,65,0.980555556,0.562037037
30,1,20,0.09537037,9.25926e-4
30,1,112,0.286111111,0.659259259
30,1,28,0.843518519,0.127777778
30,1,2,0.073148148,9.25926e-4
30,1,71,0.649074074,0.584259259
30,1,11,0.356481481,0.562962963
30,1,143,0.393518519,0.206481481
30,1,117,0.601851852,0.060185185
30,1,98,0.101851852,0.001851852
30,1,130,0.187962963,0.001851852
30,1,33,0.694444444,0.626851852
30,1,72,0.525925926,0.598148148
30,1,124,0.731481481,0.352777778
30,1,88,0.287037037,0.550925926
